Order_ID,Customer_Region,Product_Category,Order_Date,Ship_Date,Delivery_Date,Shipping_Mode,Shipping_Cost,Delivery_Status,Delivery_Days
OR54617,Central,Home,3/18/2024,3/21/2024,3/24/2024,Standard,70.0,Delivered,3
OR54618,South,Home,7/5/2025,7/9/2025,7/16/2025,Express,249.0,Delivered,7
OR54619,East,Sports,1/20/2024,1/20/2024,1/23/2024,Express,137.0,Delivered,3
OR54620,North,Fashion,2/6/2022,2/10/2022,2/20/2022,Express,154.0,Delayed,10
OR54621,West,Grocery,2/6/2023,2/10/2023,2/20/2023,Standard,80.0,Delivered,10
OR54622,East,Electronics,1/19/2023,1/19/2023,1/24/2023,Express,247.0,Delivered,5
OR54623,West,Grocery,8/26/2024,8/26/2024,9/4/2024,Express,158.0,Delayed,9
OR54624,North,Sports,2/19/2023,2/20/2023,2/22/2023,Standard,129.0,Delivered,2
OR54625,West,Fashion,4/15/2025,4/19/2025,4/27/2025,Standard,53.0,Delayed,8
OR54626,East,Beauty,1/8/2023,1/11/2023,1/13/2023,Standard,129.0,Delivered,2
OR54627,West,Grocery,12/26/2025,12/28/2025,1/7/2026,Standard,108.0,Delivered,10
OR54628,West,Fashion,8/14/2024,8/14/2024,8/19/2024,Standard,125.0,Delivered,5
OR54629,East,Grocery,6/27/2025,6/27/2025,7/7/2025,Standard,102.0,Delivered,10
OR54630,East,Electronics,12/8/2025,12/12/2025,12/18/2025,Standard,144.0,Delivered,6
OR54631,East,Home,10/27/2025,10/27/2025,10/31/2025,Standard,59.0,Delivered,4
OR54632,East,Grocery,11/3/2022,11/5/2022,11/15/2022,Standard,92.0,Delivered,10
OR54633,Central,Home,5/20/2023,5/22/2023,5/29/2023,Same Day,328.0,Delivered,7
OR54634,North,Home,8/16/2023,8/20/2023,8/24/2023,Express,80.0,Delayed,4
OR54635,East,Home,12/18/2023,12/20/2023,12/28/2023,Standard,112.0,Delivered,8
OR54636,South,Sports,10/17/2024,10/22/2024,10/26/2024,Standard,66.0,Delivered,4
OR54637,West,Electronics,3/20/2023,3/22/2023,3/30/2023,Express,183.0,Delivered,8
OR54638,East,Home,11/4/2024,11/9/2024,11/17/2024,Same Day,332.0,Delivered,8
OR54639,East,Electronics,8/24/2024,8/27/2024,8/30/2024,Same Day,269.0,Delivered,3
OR54640,North,Grocery,12/1/2024,12/3/2024,12/13/2024,Standard,72.0,Delivered,10
OR54641,East,Beauty,4/27/2024,5/1/2024,5/3/2024,Standard,97.0,Delayed,2
OR54642,Central,Electronics,11/25/2023,11/25/2023,12/1/2023,Express,85.0,Delivered,6
OR54643,South,Fashion,9/29/2022,10/3/2022,10/9/2022,Standard,146.0,Delivered,6
OR54644,South,Home,6/19/2022,6/21/2022,6/30/2022,Express,246.0,Delivered,9
OR54645,East,Grocery,2/12/2025,2/16/2025,2/19/2025,Standard,70.0,Delivered,3
OR54646,North,Home,8/16/2025,8/17/2025,8/21/2025,Express,85.0,Delivered,4
OR54647,East,Home,10/21/2024,10/21/2024,10/31/2024,Standard,70.0,Delivered,10
OR54648,West,Grocery,12/9/2024,12/11/2024,12/16/2024,Standard,115.0,Delivered,5
OR54649,South,Grocery,5/12/2023,5/15/2023,5/24/2023,Standard,65.0,Delivered,9
OR54650,West,Sports,11/3/2025,11/5/2025,11/15/2025,Standard,63.0,Delivered,10
OR54651,Central,Sports,12/2/2023,12/3/2023,12/5/2023,Standard,110.0,Delivered,2
OR54652,South,Sports,12/27/2023,12/31/2023,1/10/2024,Express,224.0,Delivered,10
OR54653,South,Electronics,8/30/2022,9/1/2022,9/7/2022,Standard,59.0,Delivered,6
OR54654,Central,Fashion,4/1/2025,4/4/2025,4/9/2025,Standard,128.0,Delivered,5
OR54655,West,Fashion,10/1/2022,10/3/2022,10/10/2022,Standard,71.0,Returned,7
OR54656,East,Electronics,11/26/2023,11/26/2023,12/4/2023,Standard,128.0,Delayed,8
OR54657,North,Sports,12/26/2025,12/28/2025,1/1/2026,Standard,128.0,Delivered,4
OR54658,West,Fashion,2/13/2022,2/18/2022,2/27/2022,Standard,147.0,Delivered,9
OR54659,Central,Sports,7/1/2024,7/6/2024,7/11/2024,Standard,136.0,Delivered,5
OR54660,Central,Grocery,3/17/2024,3/20/2024,3/30/2024,Standard,77.0,Delivered,10
OR54661,Central,Electronics,10/20/2022,10/25/2022,10/28/2022,Express,91.0,Returned,3
OR54662,South,Sports,2/10/2022,2/15/2022,2/18/2022,Standard,126.0,Delivered,3
OR54663,East,Electronics,12/14/2024,12/18/2024,12/23/2024,Standard,80.0,Delivered,5
OR54664,South,Home,1/24/2025,1/28/2025,2/6/2025,Standard,130.0,Delayed,9
OR54665,South,Electronics,3/22/2023,3/22/2023,3/29/2023,Standard,124.0,Delivered,7
OR54666,South,Electronics,1/3/2023,1/7/2023,1/9/2023,Standard,102.0,Delivered,2
OR54667,Central,Sports,3/30/2025,4/1/2025,4/7/2025,Express,87.0,Delivered,6
OR54668,West,Electronics,11/2/2022,11/6/2022,11/11/2022,Express,174.0,Delayed,5
OR54669,North,Beauty,12/16/2025,12/20/2025,12/24/2025,Standard,-46,Delivered,4
OR54670,North,Beauty,3/13/2025,3/16/2025,3/26/2025,Standard,51.0,Delivered,10
OR54671,East,Home,12/12/2025,12/16/2025,12/21/2025,Standard,96.0,Delayed,5
OR54672,East,Grocery,10/2/2023,10/4/2023,10/6/2023,Standard,121.0,Delivered,2
OR54673,Central,Beauty,7/20/2024,7/25/2024,7/29/2024,Express,229.0,Delivered,4
OR54674,North,Fashion,7/28/2022,7/31/2022,8/4/2022,Express,134.0,Delivered,4
OR54675,West,Grocery,7/22/2023,7/23/2023,7/30/2023,Express,156.0,Delivered,7
OR54676,Central,Electronics,10/1/2024,10/5/2024,10/12/2024,Express,,Delivered,7
OR54677,East,Beauty,3/29/2022,4/2/2022,4/4/2022,Standard,121.0,Delivered,2
OR54678,Central,Home,6/7/2023,6/10/2023,6/16/2023,Same Day,321.0,Delivered,6
OR54679,East,Home,11/20/2022,11/22/2022,11/28/2022,Standard,104.0,Delivered,6
OR54680,North,Grocery,4/14/2024,4/15/2024,4/21/2024,Standard,130.0,Delivered,6
OR54681,Central,Sports,11/14/2025,11/15/2025,11/17/2025,Standard,114.0,Returned,2
OR54682,South,Fashion,11/27/2025,12/1/2025,12/11/2025,Same Day,271.0,Delayed,10
OR54683,East,Electronics,10/19/2023,10/22/2023,10/31/2023,Express,216.0,Delivered,9
OR54684,South,Electronics,2/21/2025,2/26/2025,3/5/2025,Express,178.0,Delivered,7
OR54685,East,Grocery,2/17/2022,2/21/2022,2/28/2022,Express,201.0,Delivered,7
OR54686,South,Home,12/5/2023,12/10/2023,12/13/2023,Same Day,396.0,Delivered,3
OR54687,North,Home,6/19/2024,6/19/2024,6/27/2024,Same Day,382.0,Delivered,8
OR54688,North,Sports,7/21/2022,7/25/2022,8/2/2022,Standard,110.0,Delayed,8
OR54689,West,Fashion,9/29/2023,9/29/2023,10/4/2023,Standard,61.0,Delivered,5
OR54690,West,Electronics,10/2/2025,10/2/2025,10/7/2025,Express,223.0,Delayed,5
OR54691,West,Grocery,10/19/2022,10/22/2022,10/29/2022,Express,139.0,Delivered,7
OR54692,Central,Sports,9/18/2024,9/23/2024,10/1/2024,Standard,66.0,Delivered,8
OR54693,East,Fashion,8/10/2024,8/10/2024,8/20/2024,Standard,54.0,Delivered,10
OR54694,Central,Electronics,4/14/2023,4/15/2023,4/22/2023,Express,122.0,Delivered,7
OR54695,West,Fashion,5/11/2023,5/12/2023,5/20/2023,Express,249.0,Delivered,8
OR54696,East,Electronics,2/12/2022,2/17/2022,2/26/2022,Standard,83.0,Delivered,9
OR54697,Central,Beauty,1/26/2025,1/28/2025,2/1/2025,Standard,78.0,Delivered,4
OR54698,North,Fashion,6/18/2025,6/21/2025,6/26/2025,Standard,122.0,Delivered,5
OR54699,East,Fashion,9/20/2025,9/20/2025,9/26/2025,Same Day,390.0,Delivered,6
OR54700,West,Beauty,5/10/2022,5/14/2022,5/16/2022,Express,240.0,Delivered,2
OR54701,North,Grocery,1/31/2025,2/3/2025,2/5/2025,Express,162.0,Delivered,2
OR54702,East,Sports,12/23/2025,12/23/2025,12/25/2025,Standard,81.0,Delivered,2
OR54703,Central,Home,9/11/2025,9/11/2025,9/16/2025,Standard,74.0,Delivered,5
OR54704,West,Fashion,12/26/2023,12/27/2023,1/4/2024,Standard,58.0,Delivered,8
OR54705,Central,Grocery,12/12/2025,12/15/2025,12/24/2025,Same Day,218.0,Delivered,9
OR54706,North,Beauty,5/21/2024,5/26/2024,5/31/2024,Same Day,372.0,Delayed,5
OR54707,North,Home,1/22/2022,1/22/2022,1/30/2022,Standard,126.0,Returned,8
OR54708,North,Sports,6/4/2023,6/6/2023,6/13/2023, Same Day,275.0,Delivered,7
OR54709,East,Sports,6/16/2023,6/19/2023,6/21/2023,Standard,144.0,Delayed,2
OR54710,West,Fashion,8/11/2024,8/14/2024,8/21/2024,Standard,63.0,Delivered,7
OR54711,North,Beauty,7/4/2023,7/9/2023,7/18/2023,Express,231.0,Delivered,9
OR54712,Central,Beauty,11/17/2025,11/17/2025,11/20/2025,Standard,131.0,Delivered,3
OR54713,West,Electronics,7/16/2024,7/19/2024,7/26/2024,Express,97.0,Delivered,7
OR54714,Central,Sports,3/16/2022,3/17/2022,3/24/2022,Standard,104.0,Delivered,7
OR54715,Central,Grocery,11/1/2025,11/2/2025,11/11/2025,Standard,110.0,Delivered,9
OR54716,North,Fashion,7/9/2022,7/13/2022,7/21/2022,Standard,137.0,Delivered,8
OR54717,West,Sports,2/15/2025,2/16/2025,2/20/2025,Same Day,202.0,Returned,4
OR54718,South,Fashion,12/14/2022,12/18/2022,12/27/2022,Standard,75.0,Delayed,9
OR54719,East,Electronics,9/17/2023,9/21/2023,9/23/2023,Express,225.0,Delivered,2
OR54720,South,Sports,6/13/2022,6/13/2022,6/23/2022,Standard,91.0,Delivered,10
OR54721,East,Fashion,6/17/2023,6/21/2023,6/26/2023,Express,102.0,Delivered,5
OR54722,West,Grocery,8/6/2023,8/6/2023,8/13/2023,Standard,76.0,Delivered,7
OR54723,North,Sports,6/2/2024,6/6/2024,6/14/2024,Standard,55.0,Delayed,8
OR54724,West,Electronics,6/5/2025,6/7/2025,6/9/2025,Same Day,379.0,Delivered,2
OR54725,South,Home,7/23/2023,7/27/2023,8/5/2023,Standard,82.0,Delivered,9
OR54726,Central,Home,3/26/2022,3/31/2022,4/7/2022,Standard,81.0,Delivered,7
OR54727,East,Fashion,5/19/2024,5/22/2024,5/29/2024,Express,176.0,Delivered,7
OR54728,East,Sports,6/10/2025,6/10/2025,6/19/2025,Same Day,353.0,Delivered,9
OR54729,South,Sports,3/18/2022,3/19/2022,3/24/2022,Standard,90.0,Delivered,5
OR54730,North,Electronics,8/25/2023,8/27/2023,8/30/2023,Express,81.0,Delivered,3
OR54731,West,Home,8/22/2023,8/24/2023,,Standard,148.0,Delivered,5
OR54732,South,Beauty,3/10/2025,3/11/2025,3/18/2025,Same Day,336.0,Delivered,7
OR54733,West,Grocery,6/13/2022,6/17/2022,6/24/2022,Standard,64.0,Delivered,7
OR54734,North,Beauty,1/3/2024,1/7/2024,1/12/2024,Standard,93.0,Delivered,5
OR54735,Central,Home,6/23/2024,6/23/2024,6/27/2024,Standard,70.0,Delivered,4
OR54736,West,Sports,8/19/2023,8/20/2023,8/24/2023,Same Day,270.0,Returned,4
OR54737,North,Grocery,7/25/2024,7/27/2024,7/30/2024,Express,199.0,Delivered,3
OR54738,South,Grocery,9/12/2022,9/12/2022,9/22/2022,Express,160.0,Delivered,10
OR54739,Central,Electronics,6/22/2023,6/26/2023,7/6/2023,Express,242.0,Delivered,10
OR54740,Central,Beauty,7/4/2023,7/5/2023,7/7/2023,Standard,129.0,Delivered,2
OR54741,Central,Fashion,8/26/2023,8/26/2023,8/31/2023,Express,126.0,Delivered,5
OR54742,East,Fashion,7/1/2022,7/5/2022,7/12/2022,Standard,56.0,Delivered,7
OR54743,North,Electronics,2/2/2023,2/5/2023,2/8/2023,Same Day,203.0,Delivered,3
OR54744,West,Sports,2/5/2023,2/10/2023,2/16/2023,Express,218.0,Delivered,6
OR54745,South,Sports,6/21/2025,6/21/2025,6/25/2025,Express,230.0,Delivered,4
OR54746,Central,Fashion,3/3/2022,3/7/2022,3/15/2022,Standard,112.0,Delivered,8
OR54747,Central,Home,12/13/2023,12/17/2023,12/25/2023,Express,239.0,Delivered,8
OR54748,Central,Electronics,4/28/2025,5/3/2025,5/5/2025,Express,184.0,Delivered,2
OR54749,North,Home,5/18/2022,5/20/2022,5/30/2022,Standard,128.0,Delayed,10
OR54750,South,Electronics,3/12/2025,3/15/2025,3/25/2025,Standard,80.0,Returned,10
OR54751,North,Electronics,2/11/2023,2/11/2023,2/18/2023,Same Day,240.0,Delivered,7
OR54752,South,Fashion,5/31/2022,6/1/2022,6/6/2022,Express,173.0,Delayed,5
OR54753,West,Fashion,8/1/2022,8/1/2022,8/11/2022,Express,137.0,Delivered,10
OR54754,East,Beauty,5/10/2025,5/12/2025,5/16/2025,Standard,130.0,Returned,4
OR54755,South,Home,6/19/2022,6/20/2022,6/30/2022,Standard,129.0,Delivered,10
OR54756,North,Sports,5/22/2023,5/24/2023,5/30/2023,Express,167.0,Delivered,6
OR54757,North,Grocery,10/31/2023,11/1/2023,11/9/2023,Standard,129.0,Delivered,8
OR54758,North,Beauty,3/14/2025,3/15/2025,3/18/2025,Standard,137.0,Delivered,3
OR54759,East,Home,7/24/2024,7/29/2024,8/5/2024,Standard,103.0,Delivered,7
OR54760,South,Electronics,11/12/2024,11/17/2024,11/27/2024,Express,149.0,Delivered,10
OR54761,South,Grocery,3/4/2023,3/9/2023,3/11/2023,Standard,76.0,Delivered,2
OR54762,South,Grocery,2/8/2024,2/10/2024,2/19/2024,Standard,51.0,Returned,9
OR54763,South,Beauty,3/20/2024,3/22/2024,3/29/2024,Standard,66.0,Delivered,7
OR54764,Central,Grocery,8/1/2023,8/6/2023,8/16/2023,Standard,98.0,Delivered,10
OR54765,Central,Beauty,9/30/2022,9/30/2022,10/3/2022,Express,111.0,Delivered,3
OR54766,North,Grocery,1/26/2025,1/28/2025,2/5/2025,Same Day,331.0,Delivered,8
OR54767,Central,Beauty,2/20/2024,2/25/2024,3/1/2024,Express,93.0,Delivered,5
OR54768,South,Beauty,6/21/2024,6/26/2024,7/5/2024,Standard,148.0,Delayed,9
OR54769,South,Grocery,3/24/2023,3/22/2023,3/25/2023,Express,159.0,Delivered,3
OR54770,Central,Home,5/9/2024,5/12/2024,5/19/2024,Same Day,301.0,Delivered,7
OR54771,West,Fashion,8/6/2023,8/8/2023,8/17/2023,Express,111.0,Delivered,9
OR54772,North,Fashion,2/24/2025,3/1/2025,3/10/2025,Standard,114.0,Delivered,9
OR54773,East,Electronics,7/7/2023,7/7/2023,7/13/2023,Standard,108.0,Delivered,6
OR54774,North,Sports,1/8/2022,1/9/2022,1/15/2022,Express,194.0,Delayed,6
OR54775,North,Home,4/10/2024,4/12/2024,4/19/2024,Express,245.0,Delivered,7
OR54776,North,Grocery,7/10/2025,7/12/2025,7/21/2025,Same Day,289.0,Delivered,9
OR54777,Central,Fashion,3/24/2025,3/27/2025,4/2/2025,Express,224.0,Delayed,6
OR54778,North,Electronics,5/1/2024,5/6/2024,5/15/2024,Same Day,201.0,Delayed,9
OR54779,South,Grocery,2/10/2024,2/11/2024,2/14/2024,Standard,78.0,Delivered,3
OR54780,North,Electronics,6/22/2025,6/23/2025,6/30/2025,Standard,142.0,Delivered,7
OR54781,South,Grocery,12/8/2025,12/11/2025,12/18/2025,Express,203.0,Delivered,7
OR54782,Central,Beauty,6/1/2025,6/2/2025,6/11/2025,Standard,117.0,Delivered,9
OR54783,Central,Grocery,12/17/2022,12/21/2022,12/28/2022,Standard,73.0,Delivered,7
OR54784,North,Fashion,10/18/2022,10/18/2022,10/24/2022,Standard,106.0,Returned,6
OR54785,South,Fashion,11/4/2022,11/9/2022,11/14/2022,Express,199.0,Delivered,5
OR54786,South,Grocery,2/6/2023,2/10/2023,2/13/2023,Standard,96.0,Delivered,3
OR54787,South,Fashion,12/28/2023,1/1/2024,1/9/2024,Standard,125.0,Delivered,8
OR54788,South,Home,7/7/2022,7/9/2022,7/14/2022,Standard,109.0,Delivered,5
OR54789,East,Grocery,10/23/2025,10/28/2025,11/7/2025,Express,235.0,Delivered,10
OR54790,Central,Fashion,7/19/2022,7/21/2022,7/28/2022,Express,80.0,Delivered,7
OR54791,South,Electronics,9/2/2024,9/4/2024,9/12/2024,Same Day,328.0,Delivered,8
OR54792,East,Electronics,4/5/2024,4/9/2024,4/12/2024,Standard,81.0,Delivered,3
OR54793,East,Electronics,10/7/2023,10/12/2023,10/20/2023,Express,122.0,Delivered,8
OR54794,Central,Sports,12/28/2023,12/29/2023,1/8/2024,Standard,114.0,Delayed,10
OR54795,West,Electronics,7/7/2022,7/11/2022,7/19/2022,Standard,127.0,Delivered,8
OR54796,North,Beauty,5/26/2022,5/31/2022,6/9/2022,Express,101.0,Delivered,9
OR54797,Central,Electronics,10/18/2022,10/23/2022,11/2/2022,Standard,141.0,Delivered,10
OR54798,West,Home,1/27/2024,1/27/2024,2/4/2024,Standard,128.0,Delivered,8
OR54799,North,Home,4/3/2022,4/5/2022,4/15/2022,Standard,120.0,Delivered,10
OR54800,North,Sports,1/8/2025,1/11/2025,1/16/2025,Standard,146.0,Delivered,5
OR54801,North,Home,10/4/2024,10/4/2024,10/12/2024,Standard,86.0,Delivered,8
OR54802,East,Fashion,6/6/2022,6/6/2022,6/8/2022,Standard,110.0,Delivered,2
OR54803,South,Electronics,8/17/2024,8/19/2024,8/29/2024,Standard,148.0,Delivered,10
OR54804,North,Fashion,2/8/2024,2/11/2024,2/16/2024,Express,169.0,Delivered,5
OR54805,South,Sports,12/6/2023,12/8/2023,12/16/2023,Same Day,$ 313.00,Delivered,8
OR54806,North,Fashion,4/24/2023,4/26/2023,5/1/2023,Same Day,228.0,Delivered,5
OR54807,East,Beauty,8/25/2024,8/28/2024,9/3/2024,Express,239.0,Delayed,6
OR54808,North,Fashion,10/8/2025,10/11/2025,10/13/2025,Standard,126.0,Delivered,2
OR54809,Central,Fashion,3/1/2023,3/5/2023,3/10/2023,Standard,94.0,Delivered,5
OR54810,West,Beauty,10/16/2024,10/16/2024,10/25/2024,Express,108.0,Delayed,9
OR54811,North,Home,4/6/2022,4/10/2022,4/12/2022,Express,238.0,Delayed,2
OR54812,West,Electronics,9/8/2023,9/10/2023,9/20/2023,Standard,,Returned,10
OR54813,West,Beauty,10/1/2022,10/2/2022,10/6/2022,Standard,88.0,Delivered,4
OR54814,East,Fashion,7/11/2025,7/15/2025,7/19/2025,Standard,79.0,Delivered,4
OR54815,West,Grocery,5/24/2023,5/27/2023,6/2/2023,Express,190.0,Delayed,6
OR54816,East,Electronics,1/25/2022,1/26/2022,1/31/2022,Standard,50.0,Delivered,5
OR54817,North,Electronics,12/18/2025,12/19/2025,12/29/2025,Standard,118.0,Returned,10
OR54818,South,Grocery,4/22/2022,4/26/2022,5/4/2022,Same Day,313.0,Delivered,8
OR54819,East,Sports,8/1/2024,8/3/2024,8/12/2024,Standard,74.0,Delivered,9
OR54820,West,Sports,4/25/2023,4/30/2023,5/8/2023,Express,215.0,Delivered,8
OR54821,West,Electronics,11/16/2022,11/17/2022,11/19/2022,Standard,126.0,Delivered,2
OR54822,North,Home,4/29/2025,4/29/2025,5/1/2025,Standard,142.0,Delivered,2
OR54823,East,Beauty,11/19/2024,11/23/2024,11/27/2024,Express,114.0,Delivered,4
OR54824,North,Sports,10/19/2022,10/22/2022,10/29/2022,Standard,123.0,Delivered,7
OR54825,East,Sports,2/28/2022,2/28/2022,3/7/2022,Standard,139.0,Delivered,7
OR54826,South,Fashion,7/3/2024,7/6/2024,7/12/2024,Same Day,309.0,Returned,6
OR54827,Central,Fashion,7/29/2025,7/31/2025,8/8/2025,Express,117.0,Delivered,8
OR54828,North,Sports,2/26/2022,3/1/2022,3/11/2022,Same Day,274.0,Delivered,10
OR54829,West,Home,8/13/2023,8/18/2023,8/25/2023,Express,100.0,Delivered,7
OR54830,North,Fashion,5/23/2022,5/26/2022,6/3/2022,Standard,56.0,Delivered,8
OR54831,East,Beauty,2/4/2022,2/6/2022,2/8/2022,Standard,145.0,Returned,2
OR54832,North,Home,7/23/2022,7/24/2022,7/26/2022,Standard,72.0,Delivered,2
OR54833,South,Beauty,3/1/2025,3/3/2025,3/9/2025,Standard,105.0,Delivered,6
OR54834,East,Beauty,10/7/2024,10/8/2024,10/14/2024,Standard,90.0,Delivered,6
OR54835,West,Electronics,1/4/2025,1/4/2025,1/7/2025,Express,194.0,Returned,3
OR54836,West,Beauty,10/15/2022,10/17/2022,10/27/2022,Standard,86.0,Delivered,10
OR54837,East,Beauty,11/8/2025,11/12/2025,11/18/2025,Standard,129.0,Delivered,6
OR54838,South,Home,10/24/2022,10/24/2022,10/26/2022,Express,160.0,Delivered,2
OR54839,North,Fashion,1/25/2025,1/28/2025,1/31/2025,Standard,98.0,Delivered,3
OR54840,Central,Beauty,2/12/2022,2/12/2022,2/20/2022,Standard,124.0,Delivered,8
OR54841,West,Grocery,8/15/2025,8/19/2025,8/22/2025,Express,230.0,Delivered,3
OR54842,South,Home,1/14/2024,1/17/2024,1/20/2024,Standard,88.0,Delivered,3
OR54843,South,Sports,4/11/2024,4/12/2024,4/16/2024,Express,214.0,Delivered,4
OR54844,South,Beauty,2/5/2023,2/7/2023,2/14/2023,Standard,63.0,Delivered,7
OR54845,North,Beauty,4/5/2024,4/5/2024,4/13/2024,Standard,53.0,Delivered,8
OR54846,South,Home,12/20/2025,12/24/2025,12/29/2025,Same Day,379.0,Returned,5
OR54847,South,Home,3/5/2023,3/9/2023,3/15/2023,Standard,140.0,Delivered,6
OR54848,East,Home,12/9/2025,12/13/2025,12/17/2025,Standard,145.0,Delayed,4
OR54849,East,Sports,10/2/2023,10/4/2023,10/12/2023,Standard,87.0,Delivered,8
OR54850,South,Beauty,10/31/2024,10/31/2024,,Express,205.0,Delivered,8
OR54851,South,Home,11/27/2022,12/2/2022,12/9/2022,Same Day,298.0,Delivered,7
OR54852,East,Grocery,5/13/2023,5/16/2023,5/20/2023,Standard,118.0,Delivered,4
OR54853,North,Sports,7/19/2025,7/22/2025,8/1/2025,Express,241.0,Returned,10
OR54854,East,Grocery,8/14/2025,8/18/2025,8/23/2025,Standard,135.0,Delivered,5
OR54855,East,Grocery,9/7/2024,9/10/2024,9/20/2024,Express,150.0,Delivered,10
OR54856,East,Grocery,11/22/2023,11/27/2023,12/5/2023,Express,136.0,Delivered,8
OR54857,East,Sports,11/29/2024,11/29/2024,12/7/2024,Standard,121.0,Delivered,8
OR54858,Central,Fashion,1/24/2025,1/27/2025,2/4/2025,Express,198.0,Delivered,8
OR54859,West,Sports,7/21/2025,7/23/2025,7/30/2025,Standard,84.0,Delayed,7
OR54860,North,Home,9/7/2024,9/9/2024,9/14/2024,Same Day,331.0,Delivered,5
OR54861,North,Beauty,1/28/2024,1/30/2024,2/7/2024,Same Day,313.0,Delivered,8
OR54862,South,Grocery,9/23/2022,9/26/2022,10/1/2022,Express,236.0,Delivered,5
OR54863,Central,Home,11/13/2022,11/18/2022,11/20/2022,Same Day,374.0,Delivered,2
OR54864,South,Grocery,10/17/2023,10/17/2023,10/25/2023,Standard,78.0,Delayed,8
OR54865,North,Grocery,12/12/2022,12/14/2022,12/19/2022,Standard,128.0,Delivered,5
OR54866,North,Beauty,4/15/2024,4/19/2024,4/29/2024,Standard,126.0,Delivered,10
OR54867,South,Home,10/28/2023,11/2/2023,11/5/2023,Standard,76.0,Delayed,3
OR54868,West,Electronics,10/1/2023,10/6/2023,10/8/2023,Standard,97.0,Delivered,2
OR54869,South,Grocery,8/8/2022,8/12/2022,8/18/2022,Standard,85.0,Delivered,6
OR54870,West,Beauty,4/21/2022,4/26/2022,5/4/2022,Express,220.0,Delivered,8
OR54871,West,Electronics,6/20/2022,6/24/2022,6/30/2022,Express,116.0,Delivered,6
OR54872,East,Sports,3/2/2022,3/5/2022,3/13/2022,Same Day,212.0,Delivered,8
OR54873,North,Grocery,3/18/2022,3/22/2022,3/29/2022,Standard,143.0,Delivered,7
OR54874,East,Grocery,9/23/2022,9/26/2022,10/3/2022,Standard,65.0,Delivered,7
OR54875,North,Beauty,8/27/2025,8/29/2025,9/4/2025,Standard,124.0,Delivered,6
OR54876,East,Sports,2/12/2022,2/12/2022,2/22/2022,Standard,137.0,Returned,10
OR54877,West,Home,3/24/2024,3/25/2024,3/31/2024,Standard,66.0,Delivered,6
OR54878,East,Home,3/17/2023,3/19/2023,3/26/2023,Standard,85.0,Delivered,7
OR54879,Central,Electronics,10/2/2023,10/3/2023,10/6/2023,Standard,113.0,Delivered,3
OR54880,East,Sports,4/12/2022,4/15/2022,4/19/2022,Standard,134.0,Returned,4
OR54881,East,Grocery,11/5/2025,11/7/2025,11/17/2025,Standard,72.0,Delivered,10
OR54882,East,Electronics,10/30/2023,10/31/2023,11/2/2023,Standard,96.0,Delivered,2
OR54883,Central,Home,7/9/2025,7/14/2025,7/21/2025,Standard,126.0,Delivered,7
OR54884,North,Grocery,5/27/2024,5/31/2024,,Standard,84.0,Returned,8
OR54885,East,Beauty,8/27/2023,8/30/2023,9/6/2023,Standard,91.0,Delivered,7
OR54886,North,Home,6/20/2023,6/24/2023,6/30/2023,Standard,92.0,Delivered,6
OR54887,South,Electronics,8/21/2022,8/25/2022,8/30/2022,Standard,135.0,Delayed,5
OR54888,West,Home,10/8/2024,10/13/2024,10/18/2024,Same Day,278.0,Returned,5
OR54889,South,Beauty,5/29/2025,5/30/2025,6/6/2025,Express,214.0,Returned,7
OR54890,Central,Home,8/5/2023,8/7/2023,8/17/2023,Same Day,373.0,Delivered,10
OR54891,Central,Sports,7/4/2025,7/4/2025,7/12/2025,Same Day,211.0,Delivered,8
OR54892,North,Beauty,10/25/2024,10/26/2024,11/1/2024,Express,216.0,Delivered,6
OR54893,North,Electronics,9/18/2023,9/19/2023,9/27/2023,Express,178.0,Delivered,8
OR54894,East,Grocery,9/7/2022,9/10/2022,9/20/2022,Express,91.0,Delivered,10
OR54895,South,Home,1/27/2023,1/27/2023,2/6/2023,Standard,56.0,Returned,10
OR54896,North,Home,5/24/2024,5/25/2024,5/28/2024,Standard,88.0,Delivered,3
OR54897,North,Fashion,12/30/2024,12/31/2024,1/4/2025,Same Day,258.0,Delivered,4
OR54898,North,Electronics,2/8/2024,2/9/2024,2/18/2024,Same Day,215.0,Delivered,9
OR54899,West,Electronics,10/29/2023,11/1/2023,11/5/2023,Standard,98.0,Returned,4
OR54900,North,Grocery,5/11/2023,5/16/2023,5/22/2023,Express,178.0,Delivered,6
OR54901,West,Sports,10/30/2025,10/31/2025,11/6/2025,Same Day,354.0,Delivered,6
