,Order_ID,Customer_Region,Product_Category,Order_Date,Ship_Date,Delivery_Date,Shipping_Mode,Shipping_Cost,Delivery_Status,Delivery_Days
42633,OR52633,East,Electronics,2025-09-26,2025-09-26,2025-09-28,Standard,85.0,Delivered,2
42634,OR52634,South,Grocery,2025-10-06,2025-10-11,2025-10-13,Standard,53.0,Delivered,2
42635,OR52635,North,Home,2022-11-15,2022-11-18,2022-11-23,Standard,129.0,Delayed,5
42636,OR52636,South,Electronics,2023-06-18,2023-06-20,2023-06-26,Standard,106.0,Delayed,6
42637,OR52637,East,Beauty,2023-02-15,2023-02-15,2023-02-24,Same Day,268.0,Delivered,9
42638,OR52638,North,Sports,2023-01-10,2023-01-10,,Same Day,397.0,Delivered,5
42639,OR52639,South,Grocery,2024-01-27,2024-01-28,2024-02-01,Express,129.0,Delivered,4
42640,OR52640,West,Fashion,2025-03-16,2025-03-20,2025-03-22,Same Day,293.0,Delivered,2
42641,OR52641,West,Sports,2024-02-18,2024-02-19,2024-02-23,Express,227.0,Delayed,4
42642,OR52642,South,Fashion,2022-01-13,2022-01-13,2022-01-23,Express,156.0,Delivered,10
42643,OR52643,South,Home,2024-04-18,2024-04-19,2024-04-22,Standard,62.0,Delivered,3
42644,OR52644,East,Fashion,2024-11-13,2024-11-17,,Express,121.0,Delayed,6
42645,OR52645,North,Electronics,2024-07-30,2024-07-30,2024-08-06,Express,101.0,Delivered,7
42646,OR52646,South,Electronics,2023-02-13,2023-02-16,2023-02-20,Express,80.0,Delivered,4
42647,OR52647,North,Home,2025-10-22,2025-10-27,2025-11-02,Standard,119.0,Delivered,6
42648,OR52648,West,Home,2023-12-28,2024-01-02,2024-01-07,Same Day,390.0,Delivered,5
42649,OR52649,North,Home,2024-08-04,2024-08-05,2024-08-14,Standard,115.0,Delayed,9
42650,OR52650,Central,Electronics,2024-04-10,2024-04-10,2024-04-17,Standard,132.0,Delivered,7
42651,OR52651,East,Sports,2022-09-04,2022-09-09,2022-09-19,Standard,58.0,Delivered,10
42652,OR52652,East,Electronics,2022-05-30,2022-05-30,2022-06-07,Express,220.0,Delivered,8
42653,OR52653,North,Beauty,2023-06-18,2023-06-21,2023-06-24,Same Day,270.0,Delayed,3
42654,OR52654,East,Fashion,2022-09-16,2022-09-18,2022-09-21,Standard,52.0,Returned,3
42655,OR52655,North,Home,2023-12-16,2023-12-17,2023-12-26,Standard,146.0,Delivered,9
42656,OR52656,North,Grocery,2025-12-31,2026-01-04,2026-01-10,Standard,54.0,Delayed,6
42657,OR52657,West,Electronics,2025-05-25,2025-05-28,2025-05-31,Standard,140.0,Delayed,3
42658,OR52658,North,Grocery,2023-05-08,2023-05-11,2023-05-14,Express,218.0,Delivered,3
42659,OR52659,East,Sports,2025-01-10,2025-01-12,2025-01-18,Standard,101.0,Delivered,6
42660,OR52660,Central,Electronics,2025-08-22,2025-08-27,2025-09-01,Express,214.0,Delivered,5
42661,OR52661,South,Sports,2024-03-06,2024-03-09,2024-03-14,Standard,125.0,Delivered,5
42662,OR52662,East,Sports,2023-11-10,2023-11-11,2023-11-15,Standard,83.0,Delayed,4
42663,OR52663,Central,Electronics,2025-09-15,2025-09-19,2025-09-27,Standard,54.0,Delivered,8
42664,OR52664,East,Electronics,2022-04-08,2022-04-11,2022-04-16,Standard,134.0,Delivered,5
42665,OR52665,Central,Sports,2024-02-06,2024-02-11,2024-02-15,Express,131.0,Delayed,4
42666,OR52666,East,Beauty,2025-10-11,2025-10-16,2025-10-22,Same Day,234.0,Delivered,6
42667,OR52667,South,Beauty,2023-04-17,2023-04-17,2023-04-27,Express,227.0,Delivered,10
42668,OR52668,West,Home,2023-10-22,2023-10-22,2023-10-29,Express,152.0,Delayed,7
42669,OR52669,West,Electronics,2024-01-21,2024-01-24,2024-01-31,Express,209.0,Delivered,7
42670,OR52670,South,Beauty,2022-08-13,2022-08-18,2022-08-28,Express,171.0,Delivered,10
42671,OR52671,East,Sports,2024-07-20,2024-07-24,2024-07-31,Standard,50.0,Returned,7
42672,OR52672,Central,Fashion,2024-01-19,2024-01-21,2024-01-28,Standard,66.0,Delivered,7
42673,OR52673,North,Grocery,2022-01-08,2022-01-10,2022-01-17,Standard,85.0,Returned,7
42674,OR52674,East,Fashion,2024-02-13,2024-02-13,2024-02-22,Standard,80.0,Delivered,9
42675,OR52675,South,Electronics,2022-02-26,2022-02-27,2022-03-09,Standard,141.0,Delivered,10
42676,OR52676,West,Electronics,2024-04-19,2024-04-23,2024-05-02,Standard,96.0,Delivered,9
42677,OR52677,West,Electronics,2023-08-01,2023-08-04,2023-08-13,Express,218.0,Delayed,9
42678,OR52678,East,Electronics,2022-07-03,2022-07-08,2022-07-13,Standard,138.0,Delayed,5
42679,OR52679,Central,Beauty,2025-05-03,2025-05-05,2025-05-11,Express,233.0,Delivered,6
42680,OR52680,South,Fashion,2023-05-29,2023-05-29,2023-06-01,Standard,117.0,Delivered,3
42681,OR52681,South,Home,2025-01-02,2025-01-03,2025-01-06,Standard,61.0,Returned,3
42682,OR52682,Central,Beauty,2025-05-05,2025-05-07,2025-05-10,Standard,144.0,Delivered,3
42683,OR52683,Central,Beauty,2024-07-30,2024-07-31,2024-08-05,Express,161.0,Delivered,5
42684,OR52684,East,Sports,2024-10-05,2024-10-09,2024-10-16,Standard,57.0,Delivered,7
42685,OR52685,East,Sports,2023-02-21,2023-02-26,2023-02-28,Standard,146.0,Delivered,2
42686,OR52686,West,Sports,2025-08-19,2025-08-20,2025-08-25,Standard,106.0,Delivered,5
42687,OR52687,West,Grocery,2022-11-10,2022-11-15,2022-11-22,Standard,80.0,Delivered,7
42688,OR52688,Central,Electronics,2022-04-30,2022-05-01,2022-05-05,Standard,124.0,Delivered,4
42689,OR52689,North,Beauty,2022-01-19,2022-01-19,2022-01-26,Express,190.0,Delivered,7
42690,OR52690,North,Fashion,2023-12-15,2023-12-16,2023-12-24,Standard,139.0,Delivered,8
42691,OR52691,North,Fashion,2023-10-10,2023-10-15,2023-10-20,Express,215.0,Delivered,5
42692,OR52692,South,Fashion,2024-06-16,2024-06-21,2024-06-23,Same Day,325.0,Delivered,2
42693,OR52693,East,Home,2023-05-24,2023-05-28,2023-06-07,Standard,80.0,Delivered,10
42694,OR52694,Central,Electronics,2022-04-13,2022-04-13,2022-04-21,Express,84.0,Delivered,8
42695,OR52695,West,Sports,2023-04-03,2023-04-04,2023-04-10,Standard,99.0,Delivered,6
42696,OR52696,North,Sports,2023-04-13,2023-04-13,2023-04-15,Standard,108.0,Delivered,2
42697,OR52697,West,Electronics,2023-05-15,2023-05-20,2023-05-22,Standard,72.0,Delivered,2
42698,OR52698,East,Beauty,2024-02-14,2024-02-15,2024-02-24,Standard,125.0,Delivered,9
42699,OR52699,Central,Sports,2024-02-21,2024-02-24,2024-02-26,Same Day,215.0,Delivered,2
42700,OR52700,North,Beauty,2022-05-22,2022-05-24,2022-05-26,Standard,103.0,Delivered,2
42701,OR52701,North,Sports,2022-06-10,2022-06-10,2022-06-18,Express,209.0,Delivered,8
42702,OR52702,Central,Electronics,2025-02-17,2025-02-19,2025-02-26,Standard,138.0,Delivered,7
42703,OR52703,West,Fashion,2024-02-26,2024-02-29,2024-03-10,Standard,83.0,Delivered,10
42704,OR52704,East,Beauty,2023-05-01,2023-05-01,2023-05-04,Standard,75.0,Delayed,3
42705,OR52705,East,Grocery,2024-11-10,2024-11-12,2024-11-20,Standard,147.0,Delivered,8
42706,OR52706,East,Beauty,2022-11-06,2022-11-10,2022-11-19,Standard,134.0,Delivered,9
42707,OR52707,West,Beauty,2023-11-02,2023-11-04,2023-11-08,Standard,64.0,Delivered,4
42708,OR52708,West,Beauty,2024-06-17,2024-06-22,2024-06-26,Express,228.0,Delivered,4
42709,OR52709,North,Electronics,2024-12-27,2024-12-30,2025-01-05,Standard,91.0,Delayed,6
42710,OR52710,West,Sports,2023-11-03,2023-11-06,2023-11-12,Same Day,391.0,Delayed,6
42711,OR52711,South,Sports,2022-10-30,2022-11-03,2022-11-10,Express,153.0,Delayed,7
42712,OR52712,Central,Grocery,2024-08-04,2024-08-04,2024-08-14,Standard,114.0,Delayed,10
42713,OR52713,West,Grocery,2023-04-06,2023-04-08,2023-04-11,Standard,67.0,Delayed,3
42714,OR52714,East,Beauty,2024-09-04,2024-09-07,2024-09-10,Standard,106.0,Delivered,3
42715,OR52715,West,Grocery,2025-05-10,2025-05-13,2025-05-23,Standard,148.0,Delivered,10
42716,OR52716,North,Electronics,2024-12-22,2024-12-27,2024-12-31,Standard,123.0,Delivered,4
42717,OR52717,Central,Fashion,2023-02-21,2023-02-24,2023-02-26,Standard,70.0,Delivered,2
42718,OR52718,Central,Grocery,2022-05-14,2022-05-14,,Express,127.0,Delivered,3
42719,OR52719,East,Beauty,2025-06-12,2025-06-14,2025-06-18,Standard,122.0,Delivered,4
42720,OR52720,Central,Home,2022-07-01,2022-07-06,2022-07-12,Express,217.0,Delayed,6
42721,OR52721,South,Beauty,2025-12-30,2025-12-31,2026-01-06,Standard,129.0,Delivered,6
42722,OR52722,Central,Fashion,2024-11-29,2024-12-04,2024-12-10,Express,208.0,Delivered,6
42723,OR52723,East,Grocery,2025-12-27,2025-12-27,2026-01-02,Standard,91.0,Delivered,6
42724,OR52724,Central,Sports,2023-01-07,2023-01-12,2023-01-19,Standard,88.0,Delivered,7
42725,OR52725,West,Electronics,2025-02-20,2025-02-21,2025-02-26,Express,120.0,Delivered,5
42726,OR52726,North,Sports,2024-07-20,2024-07-23,2024-07-28,Express,187.0,Delivered,5
42727,OR52727,West,Sports,2024-01-22,2024-01-24,2024-01-28,Standard,110.0,Delivered,4
42728,OR52728,South,Electronics,2023-10-21,2023-10-26,2023-11-01,Express,107.0,Delivered,6
42729,OR52729,South,Fashion,2023-07-02,2023-07-06,2023-07-11,Standard,99.0,Delivered,5
42730,OR52730,North,Sports,2023-10-03,2023-10-08,2023-10-11,Express,249.0,Delivered,3
42731,OR52731,North,Fashion,2022-10-26,2022-10-28,2022-11-06,Standard,107.0,Delivered,9
42732,OR52732,North,Electronics,2025-01-05,2025-01-09,2025-01-15,Express,188.0,Delivered,6
42733,OR52733,North,Grocery,2023-10-27,2023-10-29,2023-11-05,Standard,98.0,Returned,7
42734,OR52734,Central,Sports,2022-11-28,2022-11-30,2022-12-06,Standard,140.0,Delivered,6
42735,OR52735,West,Sports,2022-08-07,2022-08-08,2022-08-11,Express,136.0,Delivered,3
42736,OR52736,South,Electronics,2022-03-31,2022-04-04,2022-04-07,Express,229.0,Delivered,3
42737,OR52737,Central,Electronics,2022-11-24,2022-11-28,2022-12-01,Standard,133.0,Delivered,3
42738,OR52738,North,Grocery,2025-07-23,2025-07-27,2025-08-04,Same Day,388.0,Delivered,6
42739,OR52739,East,Electronics,2024-03-25,2024-03-27,2024-03-30,Express,242.0,Delivered,3
42740,OR52740,East,Home,2024-06-12,2024-06-13,2024-06-17,Standard,58.0,Delivered,4
42741,OR52741,West,Home,2023-04-13,2023-04-18,2023-04-24,Express,183.0,Delivered,6
42742,OR52742,South,Beauty,2025-01-16,2025-01-17,2025-01-21,Standard,51.0,Delivered,4
42743,OR52743,South,Beauty,2022-08-22,2022-08-24,2022-08-26,Express,98.0,Delivered,2
42744,OR52744,West,Electronics,2022-10-07,2022-10-07,2022-10-09,Standard,70.0,Delivered,2
42745,OR52745,North,Grocery,2024-09-09,2024-09-12,2024-09-22,Standard,82.0,Delayed,10
42746,OR52746,North,Home,2022-09-07,2022-09-09,2022-09-19,Express,134.0,Delivered,10
42747,OR52747,South,Sports,2022-07-20,2022-07-20,2022-07-22,Express,125.0,Delivered,2
42748,OR52748,South,Grocery,2022-04-06,2022-04-10,2022-04-17,Standard,126.0,Delivered,7
42749,OR52749,South,Electronics,2023-09-10,2023-09-12,2023-09-16,Express,172.0,Delivered,4
42750,OR52750,North,Home,2025-04-26,2025-04-29,2025-05-08,Express,215.0,Delivered,9
42751,OR52751,East,Grocery,2025-07-06,2025-07-07,2025-07-16,Standard,137.0,Delayed,9
42752,OR52752,West,Beauty,2023-12-18,2023-12-21,2023-12-27,Standard,115.0,Delivered,6
42753,OR52753,West,Sports,2022-01-09,2022-01-12,2022-01-19,Standard,124.0,Delivered,7
42754,OR52754,Central,Electronics,2022-01-01,2022-01-02,2022-01-04,Standard,57.0,Delivered,2
42755,OR52755,Central,Fashion,2023-06-09,2023-06-11,2023-06-21,Standard,137.0,Delivered,10
42756,OR52756,East,Home,2024-01-11,2024-01-14,2024-01-18,Same Day,337.0,Returned,4
42757,OR52757,South,Sports,2024-11-10,2024-11-13,2024-11-17,Express,187.0,Delivered,4
42758,OR52758,East,Grocery,2022-11-27,2022-12-02,2022-12-06,Express,162.0,Delivered,4
42759,OR52759,Central,Home,2024-07-21,2024-07-22,2024-07-26,Standard,149.0,Delivered,4
42760,OR52760,Central,Beauty,2025-09-18,2025-09-20,2025-09-27,Standard,116.0,Delivered,7
42761,OR52761,West,Home,2024-01-29,2024-01-31,2024-02-08,Standard,83.0,Delivered,8
42762,OR52762,East,Electronics,2023-11-05,2023-11-09,2023-11-19,Express,222.0,Delivered,10
42763,OR52763,North,Sports,2023-12-06,2023-12-07,,Standard,50.0,Returned,4
42764,OR52764,Central,Home,2022-11-05,2022-11-05,2022-11-15,Same Day,212.0,Delivered,10
42765,OR52765,West,Home,2024-12-28,2024-12-30,2025-01-07,Standard,75.0,Delivered,8
42766,OR52766,South,Sports,2023-06-15,2023-06-15,2023-06-18,Standard,146.0,Delayed,3
42767,OR52767,East,Grocery,2023-04-14,2023-04-18,2023-04-22,Express,143.0,Delivered,4
42768,OR52768,Central,Electronics,2025-04-25,2025-04-28,2025-05-03,Standard,100.0,Delivered,5
42769,OR52769,North,Home,2023-10-06,2023-10-09,2023-10-14,Standard,136.0,Delivered,5
42770,OR52770,Central,Beauty,2023-03-24,2023-03-26,2023-03-31,Standard,81.0,Delivered,5
42771,OR52771,North,Sports,2025-06-21,2025-06-22,2025-06-27,Standard,142.0,Delivered,5
42772,OR52772,East,Fashion,2024-12-25,2024-12-29,2025-01-01,Express,208.0,Delivered,3
42773,OR52773,North,Beauty,2022-11-20,2022-11-24,2022-12-04,Standard,72.0,Delivered,10
42774,OR52774,North,Beauty,2025-05-15,2025-05-15,2025-05-21,Same Day,350.0,Delivered,6
42775,OR52775,West,Grocery,2023-02-23,2023-02-23,2023-02-26,Standard,132.0,Delayed,3
42776,OR52776,East,Electronics,2024-09-30,2024-10-04,2024-10-08,Express,113.0,Delayed,4
42777,OR52777,Central,Fashion,2022-02-23,2022-02-28,2022-03-07,Express,238.0,Delayed,7
42778,OR52778,South,Grocery,2025-05-02,2025-05-06,2025-05-09,Express,80.0,Delivered,3
42779,OR52779,East,Home,2022-12-08,2022-12-11,2022-12-21,Express,226.0,Delivered,10
42780,OR52780,East,Electronics,2024-08-04,2024-08-08,2024-08-17,Standard,94.0,Delivered,9
42781,OR52781,South,Grocery,2024-11-13,2024-11-16,2024-11-24,Express,185.0,Delayed,8
42782,OR52782,Central,Grocery,2022-01-20,2022-01-20,2022-01-25,Standard,120.0,Delayed,5
42783,OR52783,West,Beauty,2022-10-13,2022-10-17,2022-10-27,Same Day,399.0,Delivered,10
42784,OR52784,Central,Grocery,2025-09-24,2025-09-26,2025-09-28,Standard,82.0,Delivered,2
42785,OR52785,South,Grocery,2024-08-20,2024-08-21,2024-08-23,Express,203.0,Delivered,2
42786,OR52786,Central,Fashion,2023-01-07,2023-01-10,2023-01-15,Standard,83.0,Delayed,5
42787,OR52787,East,Electronics,2022-04-08,2022-04-12,2022-04-17,Express,142.0,Delayed,5
42788,OR52788,West,Home,2022-10-17,2022-10-18,2022-10-28,Standard,64.0,Delivered,10
42789,OR52789,North,Electronics,2024-02-12,2024-02-12,2024-02-20,Express,112.0,Delivered,8
42790,OR52790,Central,Beauty,2023-09-27,2023-09-29,2023-10-08,Standard,68.0,Delivered,9
42791,OR52791,North,Fashion,2023-11-18,2023-11-22,2023-11-25,Standard,63.0,Delivered,3
42792,OR52792,West,Electronics,2023-06-03,2023-06-07,2023-06-12,Express,99.0,Delivered,5
42793,OR52793,North,Fashion,2023-08-14,2023-08-19,2023-08-26,Same Day,295.0,Delivered,7
42794,OR52794,Central,Fashion,2022-02-27,2022-02-27,2022-03-08,Standard,65.0,Delivered,9
42795,OR52795,South,Fashion,2025-05-25,2025-05-25,2025-06-03,Standard,112.0,Delivered,9
42796,OR52796,East,Fashion,2025-05-24,2025-05-29,2025-06-07,Standard,88.0,Delivered,9
42797,OR52797,East,Grocery,2023-08-23,2023-08-28,2023-09-02,Standard,139.0,Delayed,5
42798,OR52798,North,Electronics,2022-12-17,2022-12-20,2022-12-27,Standard,139.0,Delayed,7
42799,OR52799,East,Sports,2025-10-14,2025-10-18,2025-10-23,Express,151.0,Delivered,5
42800,OR52800,East,Fashion,2023-10-12,2023-10-16,2023-10-19,Standard,59.0,Delivered,3
42801,OR52801,South,Fashion,2025-07-07,2025-07-12,2025-07-21,Standard,81.0,Delivered,9
42802,OR52802,North,Electronics,2024-12-21,2024-12-26,2025-01-03,Express,197.0,Delivered,8
42803,OR52803,South,Grocery,2023-07-20,2023-07-22,2023-07-24,Standard,104.0,Delivered,2
42804,OR52804,South,Home,2022-08-06,2022-08-09,2022-08-15,Express,145.0,Delivered,6
42805,OR52805,West,Fashion,2023-08-29,2023-08-31,2023-09-03,Standard,77.0,Delayed,3
42806,OR52806,North,Grocery,2024-06-06,2024-06-09,2024-06-19,Same Day,313.0,Delivered,10
42807,OR52807,South,Beauty,2022-07-19,2022-07-23,2022-07-30,Standard,123.0,Delivered,7
42808,OR52808,Central,Grocery,2023-02-08,2023-02-11,2023-02-17,Express,140.0,Delivered,6
42809,OR52809,East,Sports,2022-10-15,2022-10-19,2022-10-21,Standard,92.0,Delayed,2
42810,OR52810,North,Fashion,2024-10-04,2024-10-09,2024-10-18,Express,136.0,Delivered,9
42811,OR52811,West,Grocery,2022-02-07,2022-02-08,2022-02-14,Standard,140.0,Delivered,6
42812,OR52812,South,Sports,2023-01-17,2023-01-18,2023-01-25,Standard,68.0,Delayed,7
42813,OR52813,Central,Grocery,2024-10-01,2024-10-04,2024-10-13,Express,150.0,Delivered,9
42814,OR52814,East,Beauty,2025-01-31,2025-01-31,2025-02-08,Standard,140.0,Delayed,8
42815,OR52815,East,Beauty,2022-08-04,2022-08-05,2022-08-13,Same Day,313.0,Delivered,8
42816,OR52816,Central,Sports,2025-08-29,2025-09-03,2025-09-09,Express,142.0,Delivered,6
42817,OR52817,North,Beauty,2022-06-02,2022-06-06,2022-06-13,Express,125.0,Delivered,7
42818,OR52818,East,Sports,2022-08-30,2022-09-02,2022-09-04,Standard,126.0,Delivered,2
42819,OR52819,East,Beauty,2022-11-06,2022-11-10,2022-11-18,Express,177.0,Delivered,8
42820,OR52820,East,Sports,2025-04-06,2025-04-07,2025-04-12,Express,117.0,Delivered,5
42821,OR52821,South,Grocery,2022-11-27,2022-11-28,2022-12-06,Standard,123.0,Delivered,8
42822,OR52822,South,Home,2022-08-06,2022-08-10,2022-08-17,Standard,109.0,Delivered,7
42823,OR52823,East,Electronics,2022-05-05,2022-05-05,2022-05-09,Standard,129.0,Delivered,4
42824,OR52824,West,Sports,2023-10-26,2023-10-29,2023-11-01,Standard,128.0,Delayed,3
42825,OR52825,East,Beauty,2022-09-25,2022-09-27,2022-10-06,Standard,61.0,Delayed,9
42826,OR52826,North,Fashion,2025-06-08,2025-06-10,2025-06-15,Standard,50.0,Delivered,5
42827,OR52827,West,Electronics,2024-03-19,2024-03-23,2024-03-29,Express,215.0,Delivered,6
42828,OR52828,North,Home,2023-04-25,2023-04-26,2023-05-04,Express,139.0,Delivered,8
42829,OR52829,Central,Electronics,2025-10-16,2025-10-18,2025-10-23,Standard,55.0,Delivered,5
42830,OR52830,Central,Electronics,2022-04-23,2022-04-27,2022-04-29,Express,181.0,Delayed,2
42831,OR52831,South,Home,2024-05-25,2024-05-28,2024-06-03,Standard,67.0,Delivered,6
42832,OR52832,South,Fashion,2023-01-26,2023-01-29,2023-02-05,Standard,94.0,Delivered,7
42833,OR52833,South,Sports,2024-03-01,2024-03-06,2024-03-09,Express,239.0,Delivered,3
42834,OR52834,Central,Grocery,2023-08-15,2023-08-18,2023-08-22,Express,198.0,Delivered,4
42835,OR52835,North,Fashion,2024-06-18,2024-06-23,2024-06-28,Express,126.0,Delivered,5
42836,OR52836,West,Beauty,2025-10-25,2025-10-30,2025-11-04,Standard,109.0,Delivered,5
42837,OR52837,South,Fashion,2025-09-01,2025-09-01,2025-09-07,Express,123.0,Delivered,6
42838,OR52838,Central,Sports,2023-05-16,2023-05-19,2023-05-29,Express,156.0,Returned,10
42839,OR52839,South,Fashion,2022-08-13,2022-08-14,2022-08-18,Standard,144.0,Delivered,4
42840,OR52840,East,Beauty,2025-04-20,2025-04-23,2025-05-02,Standard,149.0,Delayed,9
42841,OR52841,West,Fashion,2024-03-23,2024-03-23,2024-03-30,Same Day,341.0,Delivered,7
42842,OR52842,North,Beauty,2024-10-02,2024-10-06,2024-10-15,Express,173.0,Returned,9
42843,OR52843,South,Electronics,2024-12-15,2024-12-17,2024-12-26,Express,84.0,Delivered,9
42844,OR52844,East,Electronics,2023-10-17,2023-10-17,2023-10-20,Standard,135.0,Delivered,3
42845,OR52845,East,Home,2025-11-04,2025-11-08,2025-11-15,Express,162.0,Delivered,7
42846,OR52846,West,Beauty,2024-07-30,2024-08-04,2024-08-08,Standard,55.0,Delivered,4
42847,OR52847,Central,Home,2025-03-16,2025-03-18,2025-03-27,Standard,143.0,Delivered,9
42848,OR52848,Central,Home,2022-02-28,2022-03-03,2022-03-12,Standard,124.0,Delivered,9
42849,OR52849,South,Grocery,2025-10-03,2025-10-07,2025-10-10,Standard,136.0,Delayed,3
42850,OR52850,South,Sports,2025-07-30,2025-08-01,2025-08-03,Standard,100.0,Delivered,2
42851,OR52851,Central,Grocery,2023-03-15,2023-03-18,2023-03-24,Express,127.0,Delivered,6
42852,OR52852,North,Grocery,2023-11-26,2023-11-27,2023-12-05,Standard,120.0,Delivered,8
42853,OR52853,North,Home,2025-05-22,2025-05-23,2025-05-25,Express,113.0,Delivered,2
42854,OR52854,East,Sports,2025-06-06,2025-06-08,2025-06-13,Standard,132.0,Delayed,5
42855,OR52855,West,Grocery,2023-03-18,2023-03-19,2023-03-28,Standard,135.0,Delivered,9
42856,OR52856,North,Electronics,2024-12-10,2024-12-11,2024-12-21,Same Day,333.0,Delivered,10
42857,OR52857,South,Grocery,2024-07-13,2024-07-16,2024-07-22,Standard,85.0,Delivered,6
42858,OR52858,North,Electronics,2024-04-03,2024-04-06,2024-04-12,Standard,71.0,Delivered,6
42859,OR52859,West,Grocery,2024-09-17,2024-09-21,2024-09-29,Standard,148.0,Returned,8
42860,OR52860,South,Beauty,2025-12-16,2025-12-17,2025-12-19,Express,175.0,Delivered,2
42861,OR52861,West,Beauty,2023-12-04,2023-12-06,2023-12-15,Express,182.0,Delayed,9
42862,OR52862,Central,Sports,2022-12-21,2022-12-22,2022-12-30,Express,167.0,Delayed,8
42863,OR52863,West,Beauty,2025-09-03,2025-09-03,2025-09-06,Standard,87.0,Delivered,3
42864,OR52864,West,Electronics,2022-02-20,2022-02-24,2022-02-26,Standard,123.0,Delivered,2
42865,OR52865,West,Beauty,2024-05-03,2024-05-03,2024-05-12,Standard,124.0,Delivered,9
42866,OR52866,South,Electronics,2024-07-23,2024-07-26,2024-07-28,Standard,115.0,Delivered,2
42867,OR52867,West,Home,2022-09-13,2022-09-16,2022-09-18,Same Day,240.0,Delivered,2
42868,OR52868,West,Electronics,2022-08-25,2022-08-26,2022-09-02,Express,230.0,Delayed,7
42869,OR52869,East,Beauty,2022-07-28,2022-08-02,2022-08-10,Standard,114.0,Delivered,8
42870,OR52870,South,Grocery,2022-03-28,2022-03-30,2022-04-09,Standard,91.0,Delivered,10
42871,OR52871,West,Grocery,2023-08-19,2023-08-24,2023-09-01,Standard,89.0,Delayed,8
42872,OR52872,North,Home,2024-07-03,2024-07-04,2024-07-13,Express,100.0,Delivered,9
42873,OR52873,West,Fashion,2023-03-28,2023-03-28,2023-04-06,Express,80.0,Delivered,9
42874,OR52874,North,Electronics,2024-10-16,2024-10-19,2024-10-22,Standard,80.0,Delivered,3
42875,OR52875,Central,Electronics,2024-03-01,2024-03-01,2024-03-04,Express,111.0,Delivered,3
